"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5939","1","일본여행","여행","해외여행","아시아","일본","1204","8393","9597","20220403"
"5940","2","하와이여행","여행","해외여행","북아메리카","미국","218","3316","3534","20220403"
"5941","3","터키여행","여행","해외여행","유럽","터키","192","3312","3504","20220403"
"5942","4","베트남여행","여행","해외여행","아시아","베트남","255","3216","3471","20220403"
"5943","5","괌여행","여행","해외여행","오세아니아","미국","183","2784","2967","20220403"
"5944","6","태국여행","여행","해외여행","아시아","태국","243","2534","2777","20220403"
"5945","7","싱가포르여행","여행","해외여행","아시아","싱가포르","211","2245","2456","20220403"
"5946","8","스위스여행","여행","해외여행","유럽","스위스","161","1838","1999","20220403"
"5947","9","스페인여행","여행","해외여행","유럽","스페인","170","1805","1975","20220403"
"5948","10","발리여행","여행","해외여행","아시아","인도네시아","155","1807","1962","20220403"
