"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6399","1","일본여행","여행","해외여행","아시아","일본","2182","20723","22905","20220515"
"6400","2","베트남여행","여행","해외여행","아시아","베트남","435","4647","5082","20220515"
"6401","3","태국여행","여행","해외여행","아시아","태국","375","4538","4913","20220515"
"6402","4","괌여행","여행","해외여행","오세아니아","미국","405","3236","3641","20220515"
"6403","5","터키여행","여행","해외여행","유럽","터키","188","3364","3552","20220515"
"6404","6","싱가포르여행","여행","해외여행","아시아","싱가포르","303","3103","3406","20220515"
"6405","7","하와이여행","여행","해외여행","북아메리카","미국","202","2665","2867","20220515"
"6406","8","대만여행","여행","해외여행","아시아","대만","196","2036","2232","20220515"
"6407","9","발리여행","여행","해외여행","아시아","인도네시아","146","1975","2121","20220515"
"6408","10","이탈리아여행","여행","해외여행","유럽","이탈리아","145","1850","1995","20220515"
