"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2309","1","베트남여행","여행","해외여행","아시아","베트남","64","857","921","20210410"
"2310","2","일본여행","여행","해외여행","아시아","일본","153","737","890","20210410"
"2311","3","태국여행","여행","해외여행","아시아","태국","60","367","427","20210410"
"2312","4","대만여행","여행","해외여행","아시아","대만","55","269","324","20210410"
"2313","5","미국여행","여행","해외여행","북아메리카","미국","43","224","267","20210410"
"2314","6","하와이여행","여행","해외여행","북아메리카","미국","46","205","251","20210410"
"2315","7","스위스여행","여행","해외여행","유럽","스위스","42","191","233","20210410"
"2316","8","터키여행","여행","해외여행","유럽","터키","41","182","223","20210410"
"2317","9","중국여행","여행","해외여행","아시아","중국","35","172","207","20210410"
"2318","10","괌여행","여행","해외여행","오세아니아","미국","50","145","195","20210410"
