"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1541","1","일본여행","여행","해외여행","아시아","일본","156","832","988","20210123"
"1542","2","베트남여행","여행","해외여행","아시아","베트남","100","829","929","20210123"
"1543","3","대만여행","여행","해외여행","아시아","대만","56","328","384","20210123"
"1544","4","스위스여행","여행","해외여행","유럽","스위스","37","334","371","20210123"
"1545","5","태국여행","여행","해외여행","아시아","태국","47","293","340","20210123"
"1546","6","하와이여행","여행","해외여행","북아메리카","미국","37","278","315","20210123"
"1547","7","미국여행","여행","해외여행","북아메리카","미국","41","271","312","20210123"
"1548","8","다낭여행","여행","해외여행","아시아","베트남","40","239","279","20210123"
"1549","9","발리여행","여행","해외여행","아시아","인도네시아","27","241","268","20210123"
"1550","10","두바이여행","여행","해외여행","아시아","아랍에미리트","31","232","263","20210123"
