SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10123,1,일본여행,여행,해외여행,아시아,일본,1044,9529,10573,20230325
10124,2,대만여행,여행,해외여행,아시아,대만,567,6352,6919,20230325
10125,3,베트남여행,여행,해외여행,아시아,베트남,309,5353,5662,20230325
10126,4,싱가포르여행,여행,해외여행,아시아,싱가포르,293,4403,4696,20230325
10127,5,후쿠오카여행,여행,해외여행,아시아,일본,505,3990,4495,20230325
10128,6,오사카여행,여행,해외여행,아시아,일본,532,3956,4488,20230325
10129,7,도쿄여행,여행,해외여행,아시아,일본,523,3483,4006,20230325
10130,8,세부여행,여행,해외여행,아시아,필리핀,345,3349,3694,20230325
10131,9,태국여행,여행,해외여행,아시아,태국,169,3522,3691,20230325
10132,10,달랏여행,여행,해외여행,아시아,베트남,77,3405,3482,20230325
