"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3179","1","일본여행","여행","해외여행","아시아","일본","265","922","1187","20210706"
"3180","2","팔라우여행","여행","해외여행","오세아니아","팔라우","26","1101","1127","20210706"
"3181","3","괌여행","여행","해외여행","오세아니아","미국","150","415","565","20210706"
"3182","4","태국여행","여행","해외여행","아시아","태국","126","411","537","20210706"
"3183","5","하와이여행","여행","해외여행","북아메리카","미국","120","405","525","20210706"
"3184","6","미국여행","여행","해외여행","북아메리카","미국","104","389","493","20210706"
"3185","7","베트남여행","여행","해외여행","아시아","베트남","98","394","492","20210706"
"3186","8","사이판여행","여행","해외여행","오세아니아","미국","105","261","366","20210706"
"3187","9","대만여행","여행","해외여행","아시아","대만","102","263","365","20210706"
"3188","10","스위스여행","여행","해외여행","유럽","스위스","78","271","349","20210706"
