"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8123","1","일본여행","여행","해외여행","아시아","일본","1526","19489","21015","20220910"
"8124","2","태국여행","여행","해외여행","아시아","태국","218","3215","3433","20220910"
"8125","3","싱가포르여행","여행","해외여행","아시아","싱가포르","171","3219","3390","20220910"
"8126","4","베트남여행","여행","해외여행","아시아","베트남","148","3000","3148","20220910"
"8127","5","괌여행","여행","해외여행","오세아니아","미국","135","2279","2414","20220910"
"8128","6","방콕여행","여행","해외여행","아시아","태국","153","1910","2063","20220910"
"8129","7","터키여행","여행","해외여행","유럽","터키","93","1959","2052","20220910"
"8130","8","대만여행","여행","해외여행","아시아","대만","133","1830","1963","20220910"
"8131","9","스위스여행","여행","해외여행","유럽","스위스","106","1675","1781","20220910"
"8132","10","발리여행","여행","해외여행","아시아","인도네시아","89","1579","1668","20220910"
