"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3989","1","일본여행","여행","해외여행","아시아","일본","322","1646","1968","20210925"
"3990","2","사이판여행","여행","해외여행","오세아니아","미국","152","1480","1632","20210925"
"3991","3","하와이여행","여행","해외여행","북아메리카","미국","107","1090","1197","20210925"
"3992","4","괌여행","여행","해외여행","오세아니아","미국","117","1026","1143","20210925"
"3993","5","태국여행","여행","해외여행","아시아","태국","104","790","894","20210925"
"3994","6","발리여행","여행","해외여행","아시아","인도네시아","64","639","703","20210925"
"3995","7","미국여행","여행","해외여행","북아메리카","미국","85","577","662","20210925"
"3996","8","스페인여행","여행","해외여행","유럽","스페인","64","505","569","20210925"
"3997","9","대만여행","여행","해외여행","아시아","대만","53","480","533","20210925"
"3998","10","스위스여행","여행","해외여행","유럽","스위스","74","436","510","20210925"
