"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"871","1","일본여행","여행","해외여행","아시아","일본","346","1074","1420","20201117"
"872","2","팔라우여행","여행","해외여행","오세아니아","팔라우","14","567","581","20201117"
"873","3","베트남여행","여행","해외여행","아시아","베트남","116","448","564","20201117"
"874","4","미국여행","여행","해외여행","북아메리카","미국","75","455","530","20201117"
"875","5","대만여행","여행","해외여행","아시아","대만","116","311","427","20201117"
"876","6","중국여행","여행","해외여행","아시아","중국","65","305","370","20201117"
"877","7","태국여행","여행","해외여행","아시아","태국","96","251","347","20201117"
"878","8","스위스여행","여행","해외여행","유럽","스위스","82","246","328","20201117"
"879","9","하와이여행","여행","해외여행","북아메리카","미국","89","207","296","20201117"
"880","10","캐나다여행","여행","해외여행","북아메리카","캐나다","53","237","290","20201117"
