"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5579","1","일본여행","여행","해외여행","아시아","일본","383","2485","2868","20220226"
"5580","2","사이판여행","여행","해외여행","오세아니아","미국","135","1798","1933","20220226"
"5581","3","베트남여행","여행","해외여행","아시아","베트남","122","992","1114","20220226"
"5582","4","태국여행","여행","해외여행","아시아","태국","122","875","997","20220226"
"5583","5","싱가포르여행","여행","해외여행","아시아","싱가포르","96","844","940","20220226"
"5584","6","하와이여행","여행","해외여행","북아메리카","미국","82","834","916","20220226"
"5585","7","터키여행","여행","해외여행","유럽","터키","64","623","687","20220226"
"5586","8","괌여행","여행","해외여행","오세아니아","미국","52","599","651","20220226"
"5587","9","스위스여행","여행","해외여행","유럽","스위스","65","572","637","20220226"
"5588","10","러시아여행","여행","해외여행","유럽","러시아","56","572","628","20220226"
