"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5109","1","일본여행","여행","해외여행","아시아","일본","457","2367","2824","20220110"
"5110","2","터키여행","여행","해외여행","유럽","터키","166","759","925","20220110"
"5111","3","태국여행","여행","해외여행","아시아","태국","172","699","871","20220110"
"5112","4","베트남여행","여행","해외여행","아시아","베트남","174","666","840","20220110"
"5113","5","하와이여행","여행","해외여행","북아메리카","미국","129","632","761","20220110"
"5114","6","스위스여행","여행","해외여행","유럽","스위스","102","651","753","20220110"
"5115","7","싱가포르여행","여행","해외여행","아시아","싱가포르","122","574","696","20220110"
"5116","8","사이판여행","여행","해외여행","오세아니아","미국","160","496","656","20220110"
"5117","9","괌여행","여행","해외여행","오세아니아","미국","157","489","646","20220110"
"5118","10","미국여행","여행","해외여행","북아메리카","미국","119","452","571","20220110"
