"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1591","1","일본여행","여행","해외여행","아시아","일본","214","654","868","20210128"
"1592","2","베트남여행","여행","해외여행","아시아","베트남","111","424","535","20210128"
"1593","3","하와이여행","여행","해외여행","북아메리카","미국","79","292","371","20210128"
"1594","4","미국여행","여행","해외여행","북아메리카","미국","47","305","352","20210128"
"1595","5","대만여행","여행","해외여행","아시아","대만","80","266","346","20210128"
"1596","6","태국여행","여행","해외여행","아시아","태국","82","251","333","20210128"
"1597","7","스위스여행","여행","해외여행","유럽","스위스","44","269","313","20210128"
"1598","8","중국여행","여행","해외여행","아시아","중국","38","190","228","20210128"
"1599","9","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","34","178","212","20210128"
"1600","10","괌여행","여행","해외여행","오세아니아","미국","55","152","207","20210128"
