"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8013","1","일본여행","여행","해외여행","아시아","일본","3680","12210","15890","20220830"
"8014","2","태국여행","여행","해외여행","아시아","태국","906","3176","4082","20220830"
"8015","3","베트남여행","여행","해외여행","아시아","베트남","714","3082","3796","20220830"
"8016","4","싱가포르여행","여행","해외여행","아시아","싱가포르","703","2917","3620","20220830"
"8017","5","괌여행","여행","해외여행","오세아니아","미국","771","2316","3087","20220830"
"8018","6","방콕여행","여행","해외여행","아시아","태국","674","1987","2661","20220830"
"8019","7","몽골여행","여행","해외여행","아시아","몽골","362","1959","2321","20220830"
"8020","8","대만여행","여행","해외여행","아시아","대만","451","1614","2065","20220830"
"8021","9","스위스여행","여행","해외여행","유럽","스위스","349","1635","1984","20220830"
"8022","10","발리여행","여행","해외여행","아시아","인도네시아","367","1587","1954","20220830"
