"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6765","1","일본여행","여행","해외여행","아시아","일본","2137","19977","22114","20220619"
"6766","2","베트남여행","여행","해외여행","아시아","베트남","537","6345","6882","20220619"
"6767","3","괌여행","여행","해외여행","오세아니아","미국","461","4249","4710","20220619"
"6768","4","태국여행","여행","해외여행","아시아","태국","429","4199","4628","20220619"
"6769","5","싱가포르여행","여행","해외여행","아시아","싱가포르","365","4056","4421","20220619"
"6770","6","터키여행","여행","해외여행","유럽","터키","225","3279","3504","20220619"
"6771","7","대만여행","여행","해외여행","아시아","대만","286","2758","3044","20220619"
"6772","8","하와이여행","여행","해외여행","북아메리카","미국","219","2539","2758","20220619"
"6773","9","방콕여행","여행","해외여행","아시아","태국","250","2139","2389","20220619"
"6774","10","발리여행","여행","해외여행","아시아","인도네시아","169","2129","2298","20220619"
