"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4859","1","일본여행","여행","해외여행","아시아","일본","307","1877","2184","20211221"
"4860","2","터키여행","여행","해외여행","유럽","터키","202","954","1156","20211221"
"4861","3","태국여행","여행","해외여행","아시아","태국","201","888","1089","20211221"
"4862","4","싱가포르여행","여행","해외여행","아시아","싱가포르","142","719","861","20211221"
"4863","5","베트남여행","여행","해외여행","아시아","베트남","134","572","706","20211221"
"4864","6","미국여행","여행","해외여행","북아메리카","미국","123","539","662","20211221"
"4865","7","하와이여행","여행","해외여행","북아메리카","미국","136","414","550","20211221"
"4866","8","프랑스여행","여행","해외여행","유럽","프랑스","99","394","493","20211221"
"4867","9","스위스여행","여행","해외여행","유럽","스위스","108","380","488","20211221"
"4868","10","스페인여행","여행","해외여행","유럽","스페인","89","361","450","20211221"
