"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5559","1","일본여행","여행","해외여행","아시아","일본","634","2338","2972","20220224"
"5560","2","사이판여행","여행","해외여행","오세아니아","미국","302","1076","1378","20220224"
"5561","3","베트남여행","여행","해외여행","아시아","베트남","212","1072","1284","20220224"
"5562","4","태국여행","여행","해외여행","아시아","태국","201","872","1073","20220224"
"5563","5","싱가포르여행","여행","해외여행","아시아","싱가포르","180","766","946","20220224"
"5564","6","러시아여행","여행","해외여행","유럽","러시아","134","736","870","20220224"
"5565","7","하와이여행","여행","해외여행","북아메리카","미국","165","702","867","20220224"
"5566","8","터키여행","여행","해외여행","유럽","터키","122","564","686","20220224"
"5567","9","스페인여행","여행","해외여행","유럽","스페인","92","572","664","20220224"
"5568","10","대만여행","여행","해외여행","아시아","대만","138","490","628","20220224"
