"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4649","1","일본여행","여행","해외여행","아시아","일본","555","2405","2960","20211130"
"4650","2","태국여행","여행","해외여행","아시아","태국","287","1193","1480","20211130"
"4651","3","괌여행","여행","해외여행","오세아니아","미국","267","1030","1297","20211130"
"4652","4","터키여행","여행","해외여행","유럽","터키","230","876","1106","20211130"
"4653","5","하와이여행","여행","해외여행","북아메리카","미국","245","800","1045","20211130"
"4654","6","싱가포르여행","여행","해외여행","아시아","싱가포르","197","747","944","20211130"
"4655","7","베트남여행","여행","해외여행","아시아","베트남","186","746","932","20211130"
"4656","8","미국여행","여행","해외여행","북아메리카","미국","178","676","854","20211130"
"4657","9","스페인여행","여행","해외여행","유럽","스페인","168","597","765","20211130"
"4658","10","스위스여행","여행","해외여행","유럽","스위스","127","481","608","20211130"
