"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3639","1","일본여행","여행","해외여행","아시아","일본","186","915","1101","20210821"
"3640","2","하와이여행","여행","해외여행","북아메리카","미국","87","643","730","20210821"
"3641","3","괌여행","여행","해외여행","오세아니아","미국","63","539","602","20210821"
"3642","4","미국여행","여행","해외여행","북아메리카","미국","55","443","498","20210821"
"3643","5","태국여행","여행","해외여행","아시아","태국","53","383","436","20210821"
"3644","6","스위스여행","여행","해외여행","유럽","스위스","44","392","436","20210821"
"3645","7","사이판여행","여행","해외여행","오세아니아","미국","52","363","415","20210821"
"3646","8","발리여행","여행","해외여행","아시아","인도네시아","27","382","409","20210821"
"3647","9","대만여행","여행","해외여행","아시아","대만","50","309","359","20210821"
"3648","10","베트남여행","여행","해외여행","아시아","베트남","36","282","318","20210821"
