"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4329","1","일본여행","여행","해외여행","아시아","일본","1073","3705","4778","20211029"
"4330","2","태국여행","여행","해외여행","아시아","태국","560","2307","2867","20211029"
"4331","3","괌여행","여행","해외여행","오세아니아","미국","490","1537","2027","20211029"
"4332","4","하와이여행","여행","해외여행","북아메리카","미국","269","1119","1388","20211029"
"4333","5","싱가포르여행","여행","해외여행","아시아","싱가포르","239","1124","1363","20211029"
"4334","6","베트남여행","여행","해외여행","아시아","베트남","235","1094","1329","20211029"
"4335","7","터키여행","여행","해외여행","유럽","터키","203","1039","1242","20211029"
"4336","8","사이판여행","여행","해외여행","오세아니아","미국","216","750","966","20211029"
"4337","9","스페인여행","여행","해외여행","유럽","스페인","189","740","929","20211029"
"4338","10","미국여행","여행","해외여행","북아메리카","미국","156","742","898","20211029"
