SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9663,1,일본여행,여행,해외여행,아시아,일본,3492,14597,18089,20230207
9664,2,대만여행,여행,해외여행,아시아,대만,1959,7543,9502,20230207
9665,3,후쿠오카여행,여행,해외여행,아시아,일본,2365,6590,8955,20230207
9666,4,터키여행,여행,해외여행,유럽,터키,913,6688,7601,20230207
9667,5,오사카여행,여행,해외여행,아시아,일본,1691,5575,7266,20230207
9668,6,베트남여행,여행,해외여행,아시아,베트남,1215,5864,7079,20230207
9669,7,싱가포르여행,여행,해외여행,아시아,싱가포르,1191,5751,6942,20230207
9670,8,도쿄여행,여행,해외여행,아시아,일본,1570,4672,6242,20230207
9671,9,발리여행,여행,해외여행,아시아,인도네시아,973,4639,5612,20230207
9672,10,태국여행,여행,해외여행,아시아,태국,982,4538,5520,20230207
