"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5589","1","일본여행","여행","해외여행","아시아","일본","383","2897","3280","20220227"
"5590","2","사이판여행","여행","해외여행","오세아니아","미국","134","1765","1899","20220227"
"5591","3","베트남여행","여행","해외여행","아시아","베트남","116","1199","1315","20220227"
"5592","4","태국여행","여행","해외여행","아시아","태국","113","1007","1120","20220227"
"5593","5","터키여행","여행","해외여행","유럽","터키","93","1010","1103","20220227"
"5594","6","싱가포르여행","여행","해외여행","아시아","싱가포르","81","1001","1082","20220227"
"5595","7","하와이여행","여행","해외여행","북아메리카","미국","90","931","1021","20220227"
"5596","8","괌여행","여행","해외여행","오세아니아","미국","55","716","771","20220227"
"5597","9","대만여행","여행","해외여행","아시아","대만","74","676","750","20220227"
"5598","10","스페인여행","여행","해외여행","유럽","스페인","63","619","682","20220227"
