"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8473","1","일본여행","여행","해외여행","아시아","일본","3940","15468","19408","20221014"
"8474","2","후쿠오카여행","여행","해외여행","아시아","일본","1242","4136","5378","20221014"
"8475","3","오사카여행","여행","해외여행","아시아","일본","1126","3695","4821","20221014"
"8476","4","대만여행","여행","해외여행","아시아","대만","972","3788","4760","20221014"
"8477","5","도쿄여행","여행","해외여행","아시아","일본","1001","3077","4078","20221014"
"8478","6","싱가포르여행","여행","해외여행","아시아","싱가포르","592","3284","3876","20221014"
"8479","7","베트남여행","여행","해외여행","아시아","베트남","588","2908","3496","20221014"
"8480","8","괌여행","여행","해외여행","오세아니아","미국","624","2727","3351","20221014"
"8481","9","태국여행","여행","해외여행","아시아","태국","507","2577","3084","20221014"
"8482","10","방콕여행","여행","해외여행","아시아","태국","503","1921","2424","20221014"
