"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"771","1","몰타여행","여행","해외여행","유럽","몰타","82","1499","1581","20201107"
"772","2","일본여행","여행","해외여행","아시아","일본","253","1294","1547","20201107"
"773","3","미국여행","여행","해외여행","북아메리카","미국","61","452","513","20201107"
"774","4","대만여행","여행","해외여행","아시아","대만","49","390","439","20201107"
"775","5","베트남여행","여행","해외여행","아시아","베트남","47","374","421","20201107"
"776","6","태국여행","여행","해외여행","아시아","태국","61","283","344","20201107"
"777","7","하와이여행","여행","해외여행","북아메리카","미국","39","245","284","20201107"
"778","8","중국여행","여행","해외여행","아시아","중국","30","245","275","20201107"
"779","9","스위스여행","여행","해외여행","유럽","스위스","39","210","249","20201107"
"780","10","괌여행","여행","해외여행","오세아니아","미국","25","198","223","20201107"
