"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4069","1","일본여행","여행","해외여행","아시아","일본","422","2482","2904","20211003"
"4070","2","사이판여행","여행","해외여행","오세아니아","미국","104","1453","1557","20211003"
"4071","3","괌여행","여행","해외여행","오세아니아","미국","114","1239","1353","20211003"
"4072","4","하와이여행","여행","해외여행","북아메리카","미국","90","1158","1248","20211003"
"4073","5","태국여행","여행","해외여행","아시아","태국","106","995","1101","20211003"
"4074","6","스페인여행","여행","해외여행","유럽","스페인","100","611","711","20211003"
"4075","7","발리여행","여행","해외여행","아시아","인도네시아","49","646","695","20211003"
"4076","8","미국여행","여행","해외여행","북아메리카","미국","71","614","685","20211003"
"4077","9","스위스여행","여행","해외여행","유럽","스위스","73","611","684","20211003"
"4078","10","대만여행","여행","해외여행","아시아","대만","85","563","648","20211003"
