"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4139","1","싱가포르여행","여행","해외여행","아시아","싱가포르","234","3460","3694","20211010"
"4140","2","일본여행","여행","해외여행","아시아","일본","526","3011","3537","20211010"
"4141","3","사이판여행","여행","해외여행","오세아니아","미국","134","1938","2072","20211010"
"4142","4","괌여행","여행","해외여행","오세아니아","미국","149","1640","1789","20211010"
"4143","5","하와이여행","여행","해외여행","북아메리카","미국","124","1489","1613","20211010"
"4144","6","태국여행","여행","해외여행","아시아","태국","143","1289","1432","20211010"
"4145","7","스페인여행","여행","해외여행","유럽","스페인","94","868","962","20211010"
"4146","8","대만여행","여행","해외여행","아시아","대만","96","802","898","20211010"
"4147","9","발리여행","여행","해외여행","아시아","인도네시아","75","823","898","20211010"
"4148","10","베트남여행","여행","해외여행","아시아","베트남","90","730","820","20211010"
