"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"61","1","일본여행","여행","해외여행","아시아","일본","180","799","979","20200828"
"62","2","대만여행","여행","해외여행","아시아","대만","91","407","498","20200828"
"63","3","베트남여행","여행","해외여행","아시아","베트남","84","369","453","20200828"
"64","4","스위스여행","여행","해외여행","유럽","스위스","81","366","447","20200828"
"65","5","발리여행","여행","해외여행","아시아","인도네시아","75","277","352","20200828"
"66","6","미국여행","여행","해외여행","북아메리카","미국","62","257","319","20200828"
"67","7","태국여행","여행","해외여행","아시아","태국","64","245","309","20200828"
"68","8","괌여행","여행","해외여행","오세아니아","미국","79","184","263","20200828"
"69","9","하와이여행","여행","해외여행","북아메리카","미국","60","197","257","20200828"
"70","10","러시아여행","여행","해외여행","유럽","러시아","37","198","235","20200828"
