"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7973","1","일본여행","여행","해외여행","아시아","일본","3005","11964","14969","20220826"
"7974","2","태국여행","여행","해외여행","아시아","태국","649","3058","3707","20220826"
"7975","3","베트남여행","여행","해외여행","아시아","베트남","525","2812","3337","20220826"
"7976","4","싱가포르여행","여행","해외여행","아시아","싱가포르","522","2596","3118","20220826"
"7977","5","괌여행","여행","해외여행","오세아니아","미국","586","1969","2555","20220826"
"7978","6","방콕여행","여행","해외여행","아시아","태국","513","1780","2293","20220826"
"7979","7","스위스여행","여행","해외여행","유럽","스위스","291","1764","2055","20220826"
"7980","8","대만여행","여행","해외여행","아시아","대만","367","1430","1797","20220826"
"7981","9","몽골여행","여행","해외여행","아시아","몽골","280","1431","1711","20220826"
"7982","10","다낭여행","여행","해외여행","아시아","베트남","400","1278","1678","20220826"
