"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2609","1","일본여행","여행","해외여행","아시아","일본","291","860","1151","20210510"
"2610","2","미국여행","여행","해외여행","북아메리카","미국","136","485","621","20210510"
"2611","3","베트남여행","여행","해외여행","아시아","베트남","111","418","529","20210510"
"2612","4","대만여행","여행","해외여행","아시아","대만","121","361","482","20210510"
"2613","5","하와이여행","여행","해외여행","북아메리카","미국","111","357","468","20210510"
"2614","6","태국여행","여행","해외여행","아시아","태국","127","330","457","20210510"
"2615","7","괌여행","여행","해외여행","오세아니아","미국","112","269","381","20210510"
"2616","8","스위스여행","여행","해외여행","유럽","스위스","99","275","374","20210510"
"2617","9","스페인여행","여행","해외여행","유럽","스페인","130","239","369","20210510"
"2618","10","캐나다여행","여행","해외여행","북아메리카","캐나다","55","289","344","20210510"
