"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7893","1","일본여행","여행","해외여행","아시아","일본","3052","11944","14996","20220818"
"7894","2","태국여행","여행","해외여행","아시아","태국","903","3900","4803","20220818"
"7895","3","베트남여행","여행","해외여행","아시아","베트남","837","3740","4577","20220818"
"7896","4","스위스여행","여행","해외여행","유럽","스위스","457","3700","4157","20220818"
"7897","5","싱가포르여행","여행","해외여행","아시아","싱가포르","722","3208","3930","20220818"
"7898","6","괌여행","여행","해외여행","오세아니아","미국","877","2800","3677","20220818"
"7899","7","방콕여행","여행","해외여행","아시아","태국","630","2395","3025","20220818"
"7900","8","다낭여행","여행","해외여행","아시아","베트남","546","1933","2479","20220818"
"7901","9","발리여행","여행","해외여행","아시아","인도네시아","382","1828","2210","20220818"
"7902","10","대만여행","여행","해외여행","아시아","대만","407","1734","2141","20220818"
