"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5379","1","일본여행","여행","해외여행","아시아","일본","336","2619","2955","20220206"
"5380","2","사이판여행","여행","해외여행","오세아니아","미국","91","1159","1250","20220206"
"5381","3","터키여행","여행","해외여행","유럽","터키","126","1088","1214","20220206"
"5382","4","베트남여행","여행","해외여행","아시아","베트남","118","1079","1197","20220206"
"5383","5","태국여행","여행","해외여행","아시아","태국","107","946","1053","20220206"
"5384","6","하와이여행","여행","해외여행","북아메리카","미국","76","942","1018","20220206"
"5385","7","스위스여행","여행","해외여행","유럽","스위스","80","851","931","20220206"
"5386","8","싱가포르여행","여행","해외여행","아시아","싱가포르","81","802","883","20220206"
"5387","9","괌여행","여행","해외여행","오세아니아","미국","58","745","803","20220206"
"5388","10","스페인여행","여행","해외여행","유럽","스페인","66","728","794","20220206"
