SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9583,1,일본여행,여행,해외여행,아시아,일본,3743,15699,19442,20230130
9584,2,대만여행,여행,해외여행,아시아,대만,1933,8558,10491,20230130
9585,3,싱가포르여행,여행,해외여행,아시아,싱가포르,1173,6163,7336,20230130
9586,4,후쿠오카여행,여행,해외여행,아시아,일본,1737,5467,7204,20230130
9587,5,베트남여행,여행,해외여행,아시아,베트남,1267,5891,7158,20230130
9588,6,오사카여행,여행,해외여행,아시아,일본,1560,5446,7006,20230130
9589,7,도쿄여행,여행,해외여행,아시아,일본,1354,4428,5782,20230130
9590,8,태국여행,여행,해외여행,아시아,태국,974,4772,5746,20230130
9591,9,세부여행,여행,해외여행,아시아,필리핀,748,3093,3841,20230130
9592,10,발리여행,여행,해외여행,아시아,인도네시아,729,3074,3803,20230130
