SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9003,1,일본여행,여행,해외여행,아시아,일본,3398,15257,18655,20221206
9004,2,후쿠오카여행,여행,해외여행,아시아,일본,2074,7446,9520,20221206
9005,3,오사카여행,여행,해외여행,아시아,일본,1515,5459,6974,20221206
9006,4,도쿄여행,여행,해외여행,아시아,일본,1529,4779,6308,20221206
9007,5,대만여행,여행,해외여행,아시아,대만,1398,4865,6263,20221206
9008,6,베트남여행,여행,해외여행,아시아,베트남,965,4631,5596,20221206
9009,7,태국여행,여행,해외여행,아시아,태국,805,3860,4665,20221206
9010,8,싱가포르여행,여행,해외여행,아시아,싱가포르,709,3780,4489,20221206
9011,9,삿포로여행,여행,해외여행,아시아,일본,951,3241,4192,20221206
9012,10,세부여행,여행,해외여행,아시아,필리핀,653,2657,3310,20221206
