"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2639","1","일본여행","여행","해외여행","아시아","일본","249","791","1040","20210513"
"2640","2","베트남여행","여행","해외여행","아시아","베트남","92","433","525","20210513"
"2641","3","미국여행","여행","해외여행","북아메리카","미국","107","367","474","20210513"
"2642","4","태국여행","여행","해외여행","아시아","태국","109","327","436","20210513"
"2643","5","하와이여행","여행","해외여행","북아메리카","미국","102","312","414","20210513"
"2644","6","스위스여행","여행","해외여행","유럽","스위스","108","269","377","20210513"
"2645","7","대만여행","여행","해외여행","아시아","대만","95","238","333","20210513"
"2646","8","괌여행","여행","해외여행","오세아니아","미국","87","234","321","20210513"
"2647","9","중국여행","여행","해외여행","아시아","중국","64","257","321","20210513"
"2648","10","스페인여행","여행","해외여행","유럽","스페인","114","193","307","20210513"
