"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"19804","1","일본여행","여행","해외여행","아시아","일본","1095","310","1405","20200810"
"19805","2","대만여행","여행","해외여행","아시아","대만","573","161","734","20200810"
"19806","3","베트남여행","여행","해외여행","아시아","베트남","472","139","611","20200810"
"19807","4","괌여행","여행","해외여행","오세아니아","미국","378","120","498","20200810"
"19808","5","태국여행","여행","해외여행","아시아","태국","349","130","479","20200810"
"19809","6","스위스여행","여행","해외여행","유럽","스위스","359","69","428","20200810"
"19810","7","발리여행","여행","해외여행","아시아","인도네시아","324","95","419","20200810"
"19811","8","하와이여행","여행","해외여행","북아메리카","미국","330","84","414","20200810"
"19812","9","미국여행","여행","해외여행","북아메리카","미국","338","61","399","20200810"
"19813","10","중국여행","여행","해외여행","아시아","중국","307","74","381","20200810"
