"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1","1","하와이여행","여행","해외여행","북아메리카","미국","54","849","903","20200822"
"2","2","일본여행","여행","해외여행","아시아","일본","136","709","845","20200822"
"3","3","대만여행","여행","해외여행","아시아","대만","51","475","526","20200822"
"4","4","스위스여행","여행","해외여행","유럽","스위스","58","445","503","20200822"
"5","5","베트남여행","여행","해외여행","아시아","베트남","44","390","434","20200822"
"6","6","팔라우여행","여행","해외여행","오세아니아","팔라우","9","418","427","20200822"
"7","7","발리여행","여행","해외여행","아시아","인도네시아","33","300","333","20200822"
"8","8","미국여행","여행","해외여행","북아메리카","미국","29","275","304","20200822"
"9","9","괌여행","여행","해외여행","오세아니아","미국","41","250","291","20200822"
"10","10","터키여행","여행","해외여행","유럽","터키","28","241","269","20200822"
