"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2079","1","일본여행","여행","해외여행","아시아","일본","296","944","1240","20210318"
"2080","2","대만여행","여행","해외여행","아시아","대만","115","542","657","20210318"
"2081","3","베트남여행","여행","해외여행","아시아","베트남","124","488","612","20210318"
"2082","4","스위스여행","여행","해외여행","유럽","스위스","103","336","439","20210318"
"2083","5","미국여행","여행","해외여행","북아메리카","미국","70","329","399","20210318"
"2084","6","태국여행","여행","해외여행","아시아","태국","95","303","398","20210318"
"2085","7","하와이여행","여행","해외여행","북아메리카","미국","87","302","389","20210318"
"2086","8","괌여행","여행","해외여행","오세아니아","미국","81","177","258","20210318"
"2087","9","중국여행","여행","해외여행","아시아","중국","45","189","234","20210318"
"2088","10","터키여행","여행","해외여행","유럽","터키","38","187","225","20210318"
