"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5749","1","일본여행","여행","해외여행","아시아","일본","1837","5943","7780","20220315"
"5750","2","베트남여행","여행","해외여행","아시아","베트남","583","2888","3471","20220315"
"5751","3","태국여행","여행","해외여행","아시아","태국","528","1540","2068","20220315"
"5752","4","하와이여행","여행","해외여행","북아메리카","미국","398","1646","2044","20220315"
"5753","5","괌여행","여행","해외여행","오세아니아","미국","431","1346","1777","20220315"
"5754","6","싱가포르여행","여행","해외여행","아시아","싱가포르","304","1327","1631","20220315"
"5755","7","사이판여행","여행","해외여행","오세아니아","미국","328","1138","1466","20220315"
"5756","8","발리여행","여행","해외여행","아시아","인도네시아","295","1042","1337","20220315"
"5757","9","스페인여행","여행","해외여행","유럽","스페인","235","961","1196","20220315"
"5758","10","터키여행","여행","해외여행","유럽","터키","200","976","1176","20220315"
