"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8383","1","일본여행","여행","해외여행","아시아","일본","4424","15749","20173","20221005"
"8384","2","후쿠오카여행","여행","해외여행","아시아","일본","1246","4161","5407","20221005"
"8385","3","대만여행","여행","해외여행","아시아","대만","1130","3884","5014","20221005"
"8386","4","오사카여행","여행","해외여행","아시아","일본","1097","3686","4783","20221005"
"8387","5","싱가포르여행","여행","해외여행","아시아","싱가포르","620","3603","4223","20221005"
"8388","6","베트남여행","여행","해외여행","아시아","베트남","775","3425","4200","20221005"
"8389","7","도쿄여행","여행","해외여행","아시아","일본","1029","3039","4068","20221005"
"8390","8","태국여행","여행","해외여행","아시아","태국","658","3032","3690","20221005"
"8391","9","괌여행","여행","해외여행","오세아니아","미국","776","2563","3339","20221005"
"8392","10","세부여행","여행","해외여행","아시아","필리핀","449","2161","2610","20221005"
