"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"831","1","일본여행","여행","해외여행","아시아","일본","271","1045","1316","20201113"
"832","2","미국여행","여행","해외여행","북아메리카","미국","63","441","504","20201113"
"833","3","대만여행","여행","해외여행","아시아","대만","109","336","445","20201113"
"834","4","베트남여행","여행","해외여행","아시아","베트남","89","297","386","20201113"
"835","5","하와이여행","여행","해외여행","북아메리카","미국","91","255","346","20201113"
"836","6","중국여행","여행","해외여행","아시아","중국","74","264","338","20201113"
"837","7","태국여행","여행","해외여행","아시아","태국","81","249","330","20201113"
"838","8","스위스여행","여행","해외여행","유럽","스위스","97","231","328","20201113"
"839","9","캐나다여행","여행","해외여행","북아메리카","캐나다","53","239","292","20201113"
"840","10","발리여행","여행","해외여행","아시아","인도네시아","57","232","289","20201113"
