"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"671","1","일본여행","여행","해외여행","아시아","일본","360","1320","1680","20201028"
"672","2","미국여행","여행","해외여행","북아메리카","미국","88","494","582","20201028"
"673","3","대만여행","여행","해외여행","아시아","대만","122","456","578","20201028"
"674","4","베트남여행","여행","해외여행","아시아","베트남","113","458","571","20201028"
"675","5","발리여행","여행","해외여행","아시아","인도네시아","44","436","480","20201028"
"676","6","스위스여행","여행","해외여행","유럽","스위스","111","356","467","20201028"
"677","7","태국여행","여행","해외여행","아시아","태국","89","334","423","20201028"
"678","8","하와이여행","여행","해외여행","북아메리카","미국","92","309","401","20201028"
"679","9","중국여행","여행","해외여행","아시아","중국","85","314","399","20201028"
"680","10","괌여행","여행","해외여행","오세아니아","미국","83","194","277","20201028"
