"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4409","1","일본여행","여행","해외여행","아시아","일본","651","4250","4901","20211106"
"4410","2","태국여행","여행","해외여행","아시아","태국","213","2020","2233","20211106"
"4411","3","터키여행","여행","해외여행","유럽","터키","139","2039","2178","20211106"
"4412","4","괌여행","여행","해외여행","오세아니아","미국","184","1784","1968","20211106"
"4413","5","하와이여행","여행","해외여행","북아메리카","미국","139","1279","1418","20211106"
"4414","6","싱가포르여행","여행","해외여행","아시아","싱가포르","128","1191","1319","20211106"
"4415","7","베트남여행","여행","해외여행","아시아","베트남","128","1121","1249","20211106"
"4416","8","스페인여행","여행","해외여행","유럽","스페인","113","887","1000","20211106"
"4417","9","대만여행","여행","해외여행","아시아","대만","104","730","834","20211106"
"4418","10","미국여행","여행","해외여행","북아메리카","미국","109","714","823","20211106"
