"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3409","1","이스라엘여행","여행","해외여행","아시아","이스라엘","28","1382","1410","20210729"
"3410","2","일본여행","여행","해외여행","아시아","일본","205","651","856","20210729"
"3411","3","하와이여행","여행","해외여행","북아메리카","미국","147","527","674","20210729"
"3412","4","괌여행","여행","해외여행","오세아니아","미국","124","347","471","20210729"
"3413","5","미국여행","여행","해외여행","북아메리카","미국","88","305","393","20210729"
"3414","6","태국여행","여행","해외여행","아시아","태국","93","295","388","20210729"
"3415","7","사이판여행","여행","해외여행","오세아니아","미국","86","280","366","20210729"
"3416","8","대만여행","여행","해외여행","아시아","대만","74","262","336","20210729"
"3417","9","조지아여행","여행","해외여행","유럽","조지아","24","303","327","20210729"
"3418","10","베트남여행","여행","해외여행","아시아","베트남","62","213","275","20210729"
