SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9323,1,일본여행,여행,해외여행,아시아,일본,1732,17324,19056,20230107
9324,2,후쿠오카여행,여행,해외여행,아시아,일본,1144,7448,8592,20230107
9325,3,베트남여행,여행,해외여행,아시아,베트남,509,7495,8004,20230107
9326,4,오사카여행,여행,해외여행,아시아,일본,960,6775,7735,20230107
9327,5,대만여행,여행,해외여행,아시아,대만,657,6186,6843,20230107
9328,6,도쿄여행,여행,해외여행,아시아,일본,850,5520,6370,20230107
9329,7,태국여행,여행,해외여행,아시아,태국,448,5533,5981,20230107
9330,8,싱가포르여행,여행,해외여행,아시아,싱가포르,403,5327,5730,20230107
9331,9,두바이여행,여행,해외여행,아시아,아랍에미리트,113,5131,5244,20230107
9332,10,발리여행,여행,해외여행,아시아,인도네시아,245,3431,3676,20230107
