"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3939","1","사이판여행","여행","해외여행","오세아니아","미국","106","1744","1850","20210920"
"3940","2","일본여행","여행","해외여행","아시아","일본","230","1465","1695","20210920"
"3941","3","괌여행","여행","해외여행","오세아니아","미국","102","1326","1428","20210920"
"3942","4","하와이여행","여행","해외여행","북아메리카","미국","89","897","986","20210920"
"3943","5","발리여행","여행","해외여행","아시아","인도네시아","57","871","928","20210920"
"3944","6","태국여행","여행","해외여행","아시아","태국","103","751","854","20210920"
"3945","7","대만여행","여행","해외여행","아시아","대만","63","481","544","20210920"
"3946","8","미국여행","여행","해외여행","북아메리카","미국","57","436","493","20210920"
"3947","9","스페인여행","여행","해외여행","유럽","스페인","58","414","472","20210920"
"3948","10","스위스여행","여행","해외여행","유럽","스위스","44","391","435","20210920"
