"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4899","1","일본여행","여행","해외여행","아시아","일본","180","1752","1932","20211225"
"4900","2","터키여행","여행","해외여행","유럽","터키","94","773","867","20211225"
"4901","3","싱가포르여행","여행","해외여행","아시아","싱가포르","82","757","839","20211225"
"4902","4","태국여행","여행","해외여행","아시아","태국","71","767","838","20211225"
"4903","5","베트남여행","여행","해외여행","아시아","베트남","61","506","567","20211225"
"4904","6","하와이여행","여행","해외여행","북아메리카","미국","49","493","542","20211225"
"4905","7","미국여행","여행","해외여행","북아메리카","미국","47","416","463","20211225"
"4906","8","스위스여행","여행","해외여행","유럽","스위스","28","365","393","20211225"
"4907","9","괌여행","여행","해외여행","오세아니아","미국","46","326","372","20211225"
"4908","10","대만여행","여행","해외여행","아시아","대만","43","321","364","20211225"
