"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6139","1","일본여행","여행","해외여행","아시아","일본","2600","9056","11656","20220415"
"6140","2","베트남여행","여행","해외여행","아시아","베트남","692","2630","3322","20220415"
"6141","3","괌여행","여행","해외여행","오세아니아","미국","632","2214","2846","20220415"
"6142","4","하와이여행","여행","해외여행","북아메리카","미국","477","2177","2654","20220415"
"6143","5","태국여행","여행","해외여행","아시아","태국","527","2025","2552","20220415"
"6144","6","싱가포르여행","여행","해외여행","아시아","싱가포르","416","1973","2389","20220415"
"6145","7","터키여행","여행","해외여행","유럽","터키","249","1670","1919","20220415"
"6146","8","대만여행","여행","해외여행","아시아","대만","330","1360","1690","20220415"
"6147","9","스위스여행","여행","해외여행","유럽","스위스","268","1370","1638","20220415"
"6148","10","발리여행","여행","해외여행","아시아","인도네시아","304","1329","1633","20220415"
