"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4239","1","일본여행","여행","해외여행","아시아","일본","979","3499","4478","20211020"
"4240","2","태국여행","여행","해외여행","아시아","태국","668","2253","2921","20211020"
"4241","3","괌여행","여행","해외여행","오세아니아","미국","601","1869","2470","20211020"
"4242","4","하와이여행","여행","해외여행","북아메리카","미국","451","1621","2072","20211020"
"4243","5","싱가포르여행","여행","해외여행","아시아","싱가포르","286","1309","1595","20211020"
"4244","6","사이판여행","여행","해외여행","오세아니아","미국","320","1139","1459","20211020"
"4245","7","터키여행","여행","해외여행","유럽","터키","183","797","980","20211020"
"4246","8","스페인여행","여행","해외여행","유럽","스페인","200","771","971","20211020"
"4247","9","베트남여행","여행","해외여행","아시아","베트남","200","745","945","20211020"
"4248","10","미국여행","여행","해외여행","북아메리카","미국","204","693","897","20211020"
