"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2109","1","일본여행","여행","해외여행","아시아","일본","170","1053","1223","20210321"
"2110","2","베트남여행","여행","해외여행","아시아","베트남","59","542","601","20210321"
"2111","3","대만여행","여행","해외여행","아시아","대만","58","454","512","20210321"
"2112","4","스위스여행","여행","해외여행","유럽","스위스","52","433","485","20210321"
"2113","5","하와이여행","여행","해외여행","북아메리카","미국","44","403","447","20210321"
"2114","6","태국여행","여행","해외여행","아시아","태국","68","333","401","20210321"
"2115","7","미국여행","여행","해외여행","북아메리카","미국","41","307","348","20210321"
"2116","8","괌여행","여행","해외여행","오세아니아","미국","35","311","346","20210321"
"2117","9","블라디보스톡여행","여행","해외여행","아시아","러시아","40","252","292","20210321"
"2118","10","터키여행","여행","해외여행","유럽","터키","35","250","285","20210321"
