SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9613,1,일본여행,여행,해외여행,아시아,일본,3297,14346,17643,20230202
9614,2,대만여행,여행,해외여행,아시아,대만,1789,7729,9518,20230202
9615,3,후쿠오카여행,여행,해외여행,아시아,일본,1820,5550,7370,20230202
9616,4,오사카여행,여행,해외여행,아시아,일본,1503,5113,6616,20230202
9617,5,베트남여행,여행,해외여행,아시아,베트남,1038,5475,6513,20230202
9618,6,싱가포르여행,여행,해외여행,아시아,싱가포르,1027,5357,6384,20230202
9619,7,도쿄여행,여행,해외여행,아시아,일본,1355,4344,5699,20230202
9620,8,발리여행,여행,해외여행,아시아,인도네시아,994,4412,5406,20230202
9621,9,태국여행,여행,해외여행,아시아,태국,903,4257,5160,20230202
9622,10,다낭여행,여행,해외여행,아시아,베트남,961,2955,3916,20230202
