SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10013,1,일본여행,여행,해외여행,아시아,일본,2409,8642,11051,20230314
10014,2,대만여행,여행,해외여행,아시아,대만,1540,5758,7298,20230314
10015,3,베트남여행,여행,해외여행,아시아,베트남,915,4521,5436,20230314
10016,4,스페인여행,여행,해외여행,유럽,스페인,549,4773,5322,20230314
10017,5,후쿠오카여행,여행,해외여행,아시아,일본,1231,3792,5023,20230314
10018,6,싱가포르여행,여행,해외여행,아시아,싱가포르,826,4113,4939,20230314
10019,7,오사카여행,여행,해외여행,아시아,일본,1184,3511,4695,20230314
10020,8,세부여행,여행,해외여행,아시아,필리핀,873,3055,3928,20230314
10021,9,태국여행,여행,해외여행,아시아,태국,736,3164,3900,20230314
10022,10,도쿄여행,여행,해외여행,아시아,일본,966,2772,3738,20230314
