"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"47472","1","부산여행","여행","국내여행","부산광역시","670","2574","3244","20210802"
"47473","2","여수여행","여행","국내여행","전라남도","606","1991","2597","20210802"
"47474","3","제주여행","여행","국내여행","제주특별자치도","503","1827","2330","20210802"
"47475","4","경주여행","여행","국내여행","경상북도","525","1665","2190","20210802"
"47476","5","남해여행","여행","국내여행","경상남도","334","1128","1462","20210802"
"47477","6","강릉여행","여행","국내여행","강원도","270","1025","1295","20210802"
"47478","7","군산여행","여행","국내여행","전라북도","267","967","1234","20210802"
"47479","8","속초여행","여행","국내여행","강원도","225","885","1110","20210802"
"47480","9","전주여행","여행","국내여행","전라북도","197","842","1039","20210802"
"47481","10","통영여행","여행","국내여행","경상남도","220","724","944","20210802"
