"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41022","1","부산여행","여행","국내여행","부산광역시","1766","301","2067","20191027"
"41023","2","제주여행","여행","국내여행","제주특별자치도","1628","181","1809","20191027"
"41024","3","경주여행","여행","국내여행","경상북도","1215","152","1367","20191027"
"41025","4","여수여행","여행","국내여행","전라남도","881","107","988","20191027"
"41026","5","전주여행","여행","국내여행","전라북도","734","127","861","20191027"
"41027","6","강릉여행","여행","국내여행","강원도","698","113","811","20191027"
"41028","7","군산여행","여행","국내여행","전라북도","642","79","721","20191027"
"41029","8","속초여행","여행","국내여행","강원도","563","91","654","20191027"
"41030","9","대구여행","여행","국내여행","대구광역시","549","74","623","20191027"
"41031","10","순천여행","여행","국내여행","전라남도","465","71","536","20191027"
