"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41342","1","부산여행","여행","국내여행","부산광역시","2095","934","3029","20191128"
"41343","2","제주여행","여행","국내여행","제주특별자치도","1483","434","1917","20191128"
"41344","3","강릉여행","여행","국내여행","강원도","836","314","1150","20191128"
"41345","4","여수여행","여행","국내여행","전라남도","867","243","1110","20191128"
"41346","5","경주여행","여행","국내여행","경상북도","780","258","1038","20191128"
"41347","6","전주여행","여행","국내여행","전라북도","565","220","785","20191128"
"41348","7","속초여행","여행","국내여행","강원도","549","174","723","20191128"
"41349","8","대구여행","여행","국내여행","대구광역시","499","216","715","20191128"
"41350","9","군산여행","여행","국내여행","전라북도","458","162","620","20191128"
"41351","10","포항여행","여행","국내여행","경상북도","401","142","543","20191128"
