"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48112","1","제주여행","여행","국내여행","제주특별자치도","602","2064","2666","20211005"
"48113","2","부산여행","여행","국내여행","부산광역시","742","1847","2589","20211005"
"48114","3","경주여행","여행","국내여행","경상북도","654","1774","2428","20211005"
"48115","4","여수여행","여행","국내여행","전라남도","477","1363","1840","20211005"
"48116","5","강릉여행","여행","국내여행","강원도","358","1001","1359","20211005"
"48117","6","전주여행","여행","국내여행","전라북도","270","894","1164","20211005"
"48118","7","군산여행","여행","국내여행","전라북도","241","746","987","20211005"
"48119","8","속초여행","여행","국내여행","강원도","201","654","855","20211005"
"48120","9","포항여행","여행","국내여행","경상북도","210","635","845","20211005"
"48121","10","남해여행","여행","국내여행","경상남도","211","609","820","20211005"
