"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44652","1","제주여행","여행","국내여행","제주특별자치도","237","1687","1924","20201024"
"44653","2","부산여행","여행","국내여행","부산광역시","180","1652","1832","20201024"
"44654","3","경주여행","여행","국내여행","경상북도","151","1208","1359","20201024"
"44655","4","여수여행","여행","국내여행","전라남도","137","1000","1137","20201024"
"44656","5","강릉여행","여행","국내여행","강원도","126","830","956","20201024"
"44657","6","속초여행","여행","국내여행","강원도","106","666","772","20201024"
"44658","7","남해여행","여행","국내여행","경상남도","92","628","720","20201024"
"44659","8","전주여행","여행","국내여행","전라북도","89","612","701","20201024"
"44660","9","군산여행","여행","국내여행","전라북도","56","510","566","20201024"
"44661","10","춘천여행","여행","국내여행","강원도","40","502","542","20201024"
