"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42692","1","제주여행","여행","국내여행","제주특별자치도","1205","136","1341","20200411"
"42693","2","부산여행","여행","국내여행","부산광역시","913","102","1015","20200411"
"42694","3","강릉여행","여행","국내여행","강원도","705","111","816","20200411"
"42695","4","여수여행","여행","국내여행","전라남도","711","88","799","20200411"
"42696","5","속초여행","여행","국내여행","강원도","549","73","622","20200411"
"42697","6","군산여행","여행","국내여행","전라북도","438","56","494","20200411"
"42698","7","전주여행","여행","국내여행","전라북도","405","60","465","20200411"
"42699","8","남해여행","여행","국내여행","경상남도","345","55","400","20200411"
"42700","9","경주여행","여행","국내여행","경상북도","319","71","390","20200411"
"42701","10","춘천여행","여행","국내여행","강원도","284","47","331","20200411"
