"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42812","1","제주여행","여행","국내여행","제주특별자치도","2125","520","2645","20200423"
"42813","2","부산여행","여행","국내여행","부산광역시","1464","501","1965","20200423"
"42814","3","여수여행","여행","국내여행","전라남도","1137","404","1541","20200423"
"42815","4","강릉여행","여행","국내여행","강원도","948","387","1335","20200423"
"42816","5","속초여행","여행","국내여행","강원도","751","299","1050","20200423"
"42817","6","경주여행","여행","국내여행","경상북도","739","278","1017","20200423"
"42818","7","전주여행","여행","국내여행","전라북도","714","297","1011","20200423"
"42819","8","군산여행","여행","국내여행","전라북도","551","318","869","20200423"
"42820","9","남해여행","여행","국내여행","경상남도","544","258","802","20200423"
"42821","10","통영여행","여행","국내여행","경상남도","394","204","598","20200423"
