"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48462","1","부산여행","여행","국내여행","부산광역시","840","1919","2759","20211109"
"48463","2","제주여행","여행","국내여행","제주특별자치도","566","1859","2425","20211109"
"48464","3","경주여행","여행","국내여행","경상북도","501","1226","1727","20211109"
"48465","4","여수여행","여행","국내여행","전라남도","355","1157","1512","20211109"
"48466","5","강릉여행","여행","국내여행","강원도","318","940","1258","20211109"
"48467","6","전주여행","여행","국내여행","전라북도","215","656","871","20211109"
"48468","7","속초여행","여행","국내여행","강원도","207","562","769","20211109"
"48469","8","군산여행","여행","국내여행","전라북도","216","500","716","20211109"
"48470","9","대구여행","여행","국내여행","대구광역시","151","487","638","20211109"
"48471","10","남해여행","여행","국내여행","경상남도","168","445","613","20211109"
