"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40132","1","부산여행","여행","국내여행","부산광역시","3371","1767","5138","20190730"
"40133","2","여수여행","여행","국내여행","전라남도","1787","607","2394","20190730"
"40134","3","제주여행","여행","국내여행","제주특별자치도","1687","689","2376","20190730"
"40135","4","경주여행","여행","국내여행","경상북도","1522","497","2019","20190730"
"40136","5","강릉여행","여행","국내여행","강원도","1355","646","2001","20190730"
"40137","6","속초여행","여행","국내여행","강원도","1182","409","1591","20190730"
"40138","7","남해여행","여행","국내여행","경상남도","854","301","1155","20190730"
"40139","8","군산여행","여행","국내여행","전라북도","836","291","1127","20190730"
"40140","9","전주여행","여행","국내여행","전라북도","772","280","1052","20190730"
"40141","10","통영여행","여행","국내여행","경상남도","673","239","912","20190730"
