"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42662","1","제주여행","여행","국내여행","제주특별자치도","1498","393","1891","20200408"
"42663","2","강릉여행","여행","국내여행","강원도","653","244","897","20200408"
"42664","3","부산여행","여행","국내여행","부산광역시","621","227","848","20200408"
"42665","4","여수여행","여행","국내여행","전라남도","542","189","731","20200408"
"42666","5","속초여행","여행","국내여행","강원도","433","197","630","20200408"
"42667","6","경주여행","여행","국내여행","경상북도","310","146","456","20200408"
"42668","7","남해여행","여행","국내여행","경상남도","315","125","440","20200408"
"42669","8","전주여행","여행","국내여행","전라북도","315","108","423","20200408"
"42670","9","군산여행","여행","국내여행","전라북도","237","143","380","20200408"
"42671","10","통영여행","여행","국내여행","경상남도","176","103","279","20200408"
