"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46552","1","부산여행","여행","국내여행","부산광역시","335","2225","2560","20210502"
"46553","2","제주여행","여행","국내여행","제주특별자치도","295","2064","2359","20210502"
"46554","3","경주여행","여행","국내여행","경상북도","255","1517","1772","20210502"
"46555","4","여수여행","여행","국내여행","전라남도","246","1344","1590","20210502"
"46556","5","강릉여행","여행","국내여행","강원도","199","1063","1262","20210502"
"46557","6","전주여행","여행","국내여행","전라북도","112","882","994","20210502"
"46558","7","속초여행","여행","국내여행","강원도","95","737","832","20210502"
"46559","8","남해여행","여행","국내여행","경상남도","120","687","807","20210502"
"46560","9","군산여행","여행","국내여행","전라북도","93","684","777","20210502"
"46561","10","춘천여행","여행","국내여행","강원도","74","603","677","20210502"
