"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44282","1","제주여행","여행","국내여행","제주특별자치도","367","1548","1915","20200917"
"44283","2","부산여행","여행","국내여행","부산광역시","313","1006","1319","20200917"
"44284","3","경주여행","여행","국내여행","경상북도","286","660","946","20200917"
"44285","4","여수여행","여행","국내여행","전라남도","250","641","891","20200917"
"44286","5","강릉여행","여행","국내여행","강원도","247","624","871","20200917"
"44287","6","전주여행","여행","국내여행","전라북도","151","449","600","20200917"
"44288","7","속초여행","여행","국내여행","강원도","172","392","564","20200917"
"44289","8","남해여행","여행","국내여행","경상남도","188","367","555","20200917"
"44290","9","군산여행","여행","국내여행","전라북도","147","396","543","20200917"
"44291","10","춘천여행","여행","국내여행","강원도","106","289","395","20200917"
