"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44712","1","제주여행","여행","국내여행","제주특별자치도","509","1613","2122","20201030"
"44713","2","부산여행","여행","국내여행","부산광역시","454","1479","1933","20201030"
"44714","3","경주여행","여행","국내여행","경상북도","291","1160","1451","20201030"
"44715","4","여수여행","여행","국내여행","전라남도","285","882","1167","20201030"
"44716","5","강릉여행","여행","국내여행","강원도","233","806","1039","20201030"
"44717","6","속초여행","여행","국내여행","강원도","201","585","786","20201030"
"44718","7","전주여행","여행","국내여행","전라북도","178","581","759","20201030"
"44719","8","남해여행","여행","국내여행","경상남도","162","512","674","20201030"
"44720","9","군산여행","여행","국내여행","전라북도","162","463","625","20201030"
"44721","10","춘천여행","여행","국내여행","강원도","112","428","540","20201030"
