"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46272","1","제주여행","여행","국내여행","제주특별자치도","361","2753","3114","20210404"
"46273","2","부산여행","여행","국내여행","부산광역시","281","1712","1993","20210404"
"46274","3","경주여행","여행","국내여행","경상북도","179","1328","1507","20210404"
"46275","4","여수여행","여행","국내여행","전라남도","147","1139","1286","20210404"
"46276","5","전주여행","여행","국내여행","전라북도","130","1095","1225","20210404"
"46277","6","강릉여행","여행","국내여행","강원도","128","866","994","20210404"
"46278","7","남해여행","여행","국내여행","경상남도","96","596","692","20210404"
"46279","8","군산여행","여행","국내여행","전라북도","77","499","576","20210404"
"46280","9","속초여행","여행","국내여행","강원도","73","473","546","20210404"
"46281","10","춘천여행","여행","국내여행","강원도","63","464","527","20210404"
